Nummer	lastpage	startdate
4715	0	2014-12-10T18:54:11
4716	5	2014-12-10T18:54:33
4717	3	2014-12-10T18:55:15
4718	7	2014-12-10T18:57:03
4719	7	2014-12-10T18:57:11
4720	7	2014-12-10T18:58:12
4721	7	2014-12-10T18:59:52
4722	0	2014-12-10T19:01:09
4723	5	2014-12-10T19:03:37
4724	7	2014-12-10T19:03:54
4725	7	2014-12-10T19:03:54
4726	7	2014-12-10T19:04:11
4727	7	2014-12-10T19:05:20
4728	7	2014-12-10T19:06:10
4729	7	2014-12-10T19:06:26
4730	4	2014-12-10T19:07:28
4731	0	2014-12-10T19:10:00
4732	7	2014-12-10T19:10:53
4733	7	2014-12-10T19:14:36
4734	2	2014-12-10T19:15:07
4735	7	2014-12-10T19:15:19
4736	7	2014-12-10T19:17:12
4737	1	2014-12-10T19:17:13
4738	4	2014-12-10T19:18:25
4739	7	2014-12-10T19:19:24
4740	7	2014-12-10T19:21:45
4741	7	2014-12-10T19:23:13
4742	7	2014-12-10T19:27:57
4743	7	2014-12-10T19:28:12
4744	7	2014-12-10T19:31:17
4745	7	2014-12-10T19:32:59
4746	1	2014-12-10T19:39:28
4747	7	2014-12-10T19:45:49
4748	7	2014-12-10T19:45:49
4749	2	2014-12-10T19:46:41
4750	1	2014-12-10T19:46:54
4751	2	2014-12-10T19:47:30
4752	1	2014-12-10T19:47:55
4753	7	2014-12-10T19:52:08
4754	7	2014-12-10T19:52:17
4755	7	2014-12-10T19:53:46
4756	7	2014-12-10T19:53:50
4757	7	2014-12-10T19:58:18
4758	1	2014-12-10T19:59:24
4759	7	2014-12-10T20:02:58
4760	1	2014-12-10T20:04:56
4761	2	2014-12-10T20:04:58
4762	7	2014-12-10T20:09:33
4763	7	2014-12-10T20:11:12
4764	4	2014-12-10T20:12:02
4765	7	2014-12-10T20:16:00
4766	7	2014-12-10T20:17:29
4767	1	2014-12-10T20:21:04
4768	7	2014-12-10T20:24:16
4769	7	2014-12-10T20:25:25
4770	7	2014-12-10T20:26:38
4771	0	2014-12-10T20:28:54
4772	7	2014-12-10T20:29:40
4773	7	2014-12-10T20:32:43
4774	3	2014-12-10T20:33:38
4775	2	2014-12-10T20:35:19
4776	7	2014-12-10T20:35:25
4777	7	2014-12-10T20:35:38
4778	7	2014-12-10T20:36:48
4779	7	2014-12-10T20:51:04
4780	7	2014-12-10T20:39:18
4781	0	2014-12-10T20:40:53
4782	6	2014-12-10T20:42:18
4783	7	2014-12-10T20:43:32
4784	7	2014-12-10T20:45:06
4785	7	2014-12-10T20:47:34
4786	7	2014-12-10T20:47:35
4787	7	2014-12-10T20:51:35
4788	7	2014-12-10T20:52:15
4789	7	2014-12-10T20:54:44
4790	7	2014-12-10T20:58:08
4791	7	2014-12-10T21:02:48
4792	7	2014-12-10T21:04:54
4793	5	2014-12-10T21:05:46
4794	0	2014-12-10T21:07:55
4795	7	2014-12-10T21:08:00
4796	7	2014-12-10T21:09:40
4797	7	2014-12-10T21:12:19
4798	7	2014-12-10T21:14:22
4799	0	2014-12-10T21:15:23
4800	5	2014-12-10T21:16:33
4801	7	2014-12-10T21:19:29
4802	7	2014-12-10T21:20:19
4803	7	2014-12-10T21:21:28
4804	7	2014-12-10T21:23:15
4805	7	2014-12-10T21:24:58
4806	7	2014-12-10T21:27:01
4807	0	2014-12-10T21:28:38
4808	7	2014-12-10T21:29:24
4809	7	2014-12-10T21:31:51
4810	7	2014-12-10T21:34:44
4811	0	2014-12-10T21:36:10
4812	1	2014-12-10T21:39:41
4813	5	2014-12-10T21:40:33
4814	7	2014-12-10T21:42:34
4815	0	2014-12-10T21:45:57
4816	1	2014-12-10T21:52:10
4817	6	2014-12-10T21:58:38
4818	7	2014-12-10T22:00:36
4819	7	2014-12-10T22:03:15
4820	0	2014-12-10T22:04:00
4821	1	2014-12-10T22:04:21
4822	7	2014-12-10T22:04:46
4823	7	2014-12-10T22:04:56
4824	7	2014-12-10T22:04:57
4825	7	2014-12-10T22:06:25
4826	7	2014-12-10T22:07:34
4827	7	2014-12-10T22:09:00
4828	7	2014-12-10T22:10:08
4829	7	2014-12-10T22:10:18
4830	1	2014-12-10T22:11:14
4831	7	2014-12-10T22:11:42
4832	7	2014-12-10T22:11:51
4833	1	2014-12-10T22:12:17
4834	7	2014-12-10T22:13:23
4835	7	2014-12-10T22:13:59
4836	7	2014-12-10T22:14:08
4837	7	2014-12-10T22:14:57
4838	3	2014-12-10T22:15:17
4839	0	2014-12-10T22:16:13
4840	7	2014-12-10T22:16:35
4841	1	2014-12-10T22:18:28
4842	7	2014-12-10T22:19:41
4843	7	2014-12-10T22:24:16
4844	7	2014-12-10T22:21:10
4845	5	2014-12-10T22:24:41
4846	7	2014-12-10T22:27:56
4847	7	2014-12-10T22:30:31
4848	0	2014-12-10T22:30:59
4849	7	2014-12-10T22:32:11
4850	0	2014-12-10T22:34:10
4851	1	2014-12-10T22:36:05
4852	7	2014-12-10T22:36:30
4853	7	2014-12-10T22:40:21
4854	1	2014-12-10T22:40:51
4855	1	2014-12-10T22:42:24
4856	3	2014-12-10T22:43:54
4857	7	2014-12-10T22:44:49
4858	7	2014-12-10T22:47:33
4859	7	2014-12-10T22:47:51
4860	1	2014-12-10T22:48:58
4861	7	2014-12-10T22:49:22
4862	7	2014-12-10T22:50:18
4863	7	2014-12-10T22:50:32
4864	7	2014-12-10T22:52:09
4865	7	2014-12-10T22:54:49
4866	7	2014-12-10T22:58:15
4867	7	2014-12-10T22:58:53
4868	5	2014-12-10T23:01:03
4869	2	2014-12-10T23:03:13
4870	7	2014-12-10T23:05:07
4871	7	2014-12-10T23:09:08
4872	7	2014-12-10T23:15:04
4873	7	2014-12-10T23:27:09
4874	0	2014-12-10T23:37:55
4875	7	2014-12-10T23:33:40
4876	5	2014-12-10T23:36:30
4877	3	2014-12-10T23:45:50
4878	1	2014-12-10T23:47:06
4879	7	2014-12-10T23:48:16
4880	7	2014-12-10T23:49:56
4881	7	2014-12-10T23:51:34
4882	1	2014-12-10T23:55:43
4883	1	2014-12-10T23:55:58
4884	7	2014-12-10T23:56:03
4885	7	2014-12-10T23:56:26
4886	7	2014-12-10T23:58:52
4887	2	2014-12-10T23:59:56
4888	3	2014-12-11T00:00:02
4889	4	2014-12-11T00:01:13
4890	7	2014-12-11T00:01:45
4891	7	2014-12-11T00:02:00
4892	2	2014-12-11T00:02:10
4893	7	2014-12-11T00:03:41
4894	7	2014-12-11T00:12:43
4895	7	2014-12-11T00:13:13
4896	7	2014-12-11T00:14:20
4897	7	2014-12-11T00:19:35
4898	7	2014-12-11T00:20:07
4899	7	2014-12-11T00:27:56
4900	7	2014-12-11T00:35:16
4901	1	2014-12-11T00:37:32
4902	7	2014-12-11T00:37:49
4903	7	2014-12-11T00:40:12
4904	1	2014-12-11T00:42:52
4905	7	2014-12-11T00:44:45
4906	7	2014-12-11T00:59:15
4907	7	2014-12-11T00:59:17
4908	7	2014-12-11T01:02:14
4909	0	2014-12-11T01:03:16
4910	0	2014-12-11T01:14:36
4911	7	2014-12-11T01:15:32
4912	7	2014-12-11T01:24:34
4913	7	2014-12-11T01:29:07
4914	7	2014-12-11T01:46:05
4915	0	2014-12-11T01:46:35
4916	7	2014-12-11T01:51:47
4917	7	2014-12-11T01:58:28
4918	7	2014-12-11T02:04:12
4919	7	2014-12-11T02:12:02
4920	7	2014-12-11T02:12:19
4921	6	2014-12-11T02:15:28
4922	7	2014-12-11T02:31:39
4923	7	2014-12-11T02:37:22
4924	7	2014-12-11T02:48:45
4925	7	2014-12-11T03:15:49
4926	2	2014-12-11T03:25:21
4927	7	2014-12-11T03:37:28
4928	7	2014-12-11T04:14:47
4929	1	2014-12-11T04:51:07
4930	7	2014-12-11T05:25:38
4931	0	2014-12-11T06:30:04
4932	0	2014-12-11T06:38:00
4933	7	2014-12-11T06:39:49
4934	1	2014-12-11T06:43:37
4935	7	2014-12-11T06:49:17
4936	0	2014-12-11T06:50:42
4937	3	2014-12-11T07:01:55
4938	7	2014-12-11T07:03:50
4939	0	2014-12-11T07:09:14
4940	7	2014-12-11T07:11:13
4941	7	2014-12-11T07:12:55
4942	4	2014-12-11T07:15:46
4943	7	2014-12-11T07:19:31
4944	2	2014-12-11T07:37:38
4945	7	2014-12-11T07:37:42
4946	4	2014-12-11T07:43:31
4947	5	2014-12-11T07:51:31
4948	7	2014-12-11T07:52:02
4949	7	2014-12-11T07:58:58
4950	7	2014-12-11T07:59:02
4951	7	2014-12-11T08:07:49
4952	2	2014-12-11T08:10:15
4953	7	2014-12-11T08:18:46
4954	7	2014-12-11T08:20:54
4955	7	2014-12-11T08:22:35
4956	7	2014-12-11T08:25:05
4957	7	2014-12-11T08:25:26
4958	1	2014-12-11T08:29:51
4959	0	2014-12-11T08:42:01
4960	7	2014-12-11T08:54:13
4961	1	2014-12-11T08:54:57
4962	7	2014-12-11T08:55:44
4963	7	2014-12-11T08:58:51
4964	4	2014-12-11T09:02:21
4965	7	2014-12-11T09:05:50
4966	1	2014-12-11T09:07:31
4967	4	2014-12-11T09:10:29
4968	7	2014-12-11T09:21:27
4969	1	2014-12-11T09:18:21
4970	1	2014-12-11T09:22:42
4971	5	2014-12-11T09:23:21
4972	4	2014-12-11T09:30:03
4973	0	2014-12-11T09:40:20
4974	7	2014-12-11T10:06:10
4975	7	2014-12-11T09:43:30
4976	7	2014-12-11T09:45:42
4977	7	2014-12-11T09:46:59
4978	7	2014-12-11T09:48:02
4979	3	2014-12-11T09:48:29
4980	0	2014-12-11T09:56:07
4981	7	2014-12-11T10:09:46
4982	7	2014-12-11T10:10:07
4983	1	2014-12-11T10:11:57
4984	7	2014-12-11T10:31:53
4985	7	2014-12-11T10:41:59
4986	7	2014-12-11T10:46:26
4987	5	2014-12-11T10:54:20
4988	7	2014-12-11T10:55:25
4989	7	2014-12-11T10:55:32
4990	6	2014-12-11T10:58:31
4991	7	2014-12-11T10:59:38
4992	7	2014-12-11T11:04:09
4993	7	2014-12-11T11:08:46
4994	7	2014-12-11T11:11:07
4995	7	2014-12-11T11:11:11
4996	7	2014-12-11T11:17:12
4997	7	2014-12-11T11:17:35
4998	7	2014-12-11T11:19:53
4999	7	2014-12-11T11:23:29
5000	7	2014-12-11T11:34:56
5001	7	2014-12-11T11:40:37
5002	7	2014-12-11T11:43:17
5003	7	2014-12-11T11:44:56
5004	1	2014-12-11T11:47:39
5005	7	2014-12-11T11:54:34
5006	7	2014-12-11T12:17:48
5007	7	2014-12-11T12:28:18
5008	7	2014-12-11T12:36:34
5009	7	2014-12-11T12:42:32
5010	7	2014-12-11T12:45:18
5011	1	2014-12-11T12:53:05
5012	0	2014-12-11T13:04:40
5013	7	2014-12-11T12:56:44
5014	2	2014-12-11T13:07:56
5015	7	2014-12-11T13:08:02
5016	7	2014-12-11T13:08:47
5017	7	2014-12-11T13:32:15
5018	7	2014-12-11T13:39:57
5019	7	2014-12-11T13:40:57
5020	7	2014-12-11T13:41:09
5021	7	2014-12-11T13:44:07
5022	7	2014-12-11T13:50:53
5023	4	2014-12-11T14:04:41
5024	7	2014-12-11T14:18:18
5025	7	2014-12-11T14:32:24
5026	7	2014-12-11T14:33:22
5027	7	2014-12-11T14:48:31
5028	7	2014-12-11T14:53:34
5029	7	2014-12-11T15:13:36
5030	7	2014-12-11T15:21:40
5031	5	2014-12-11T15:26:21
5032	7	2014-12-11T15:26:51
5033	5	2014-12-11T15:43:15
5034	7	2014-12-11T15:47:34
5035	7	2014-12-11T15:48:20
5036	7	2014-12-11T15:56:42
5037	7	2014-12-11T15:57:07
5038	7	2014-12-11T15:58:08
5039	5	2014-12-11T15:58:14
5040	6	2014-12-11T15:59:45
5041	1	2014-12-11T16:03:09
5042	1	2014-12-11T16:11:02
5043	7	2014-12-11T16:13:03
5044	7	2014-12-11T16:13:10
5045	7	2014-12-11T16:16:15
5046	7	2014-12-11T16:23:41
5047	7	2014-12-11T16:29:58
5048	7	2014-12-11T16:47:42
5049	7	2014-12-11T16:49:27
5050	7	2014-12-11T16:52:09
5051	4	2014-12-11T16:52:43
5052	7	2014-12-11T16:55:34
5053	0	2014-12-11T17:12:32
5054	7	2014-12-11T17:30:17
5055	7	2014-12-11T17:31:22
5056	7	2014-12-11T17:37:53
5057	1	2014-12-11T17:45:18
5058	3	2014-12-11T17:59:05
5059	0	2014-12-11T18:01:27
5060	2	2014-12-11T18:03:08
5061	7	2014-12-11T18:56:16
5062	5	2014-12-11T18:58:19
5063	7	2014-12-11T19:30:48
5064	3	2014-12-11T19:46:05
5065	7	2014-12-11T19:48:19
5066	7	2014-12-11T20:33:54
5067	1	2014-12-11T20:39:09
5068	7	2014-12-11T20:43:56
5069	1	2014-12-11T21:01:12
5070	7	2014-12-11T21:42:38
5071	2	2014-12-11T21:44:28
5072	2	2014-12-11T21:44:28
5073	2	2014-12-11T21:44:28
5074	7	2014-12-11T21:50:04
5075	7	2014-12-11T21:50:04
5076	7	2014-12-11T21:50:04
5077	1	2014-12-11T22:03:51
5078	1	2014-12-11T22:12:34
5079	7	2014-12-11T22:16:06
5080	7	2014-12-11T22:21:39
5081	7	2014-12-11T23:02:06
5082	7	2014-12-11T23:16:39
5083	4	2014-12-11T23:27:08
5084	6	2014-12-12T00:09:27
5085	7	2014-12-12T00:16:07
5086	7	2014-12-12T00:16:54
5087	7	2014-12-12T00:25:38
5088	0	2014-12-12T01:02:42
5089	7	2014-12-12T01:04:23
5090	7	2014-12-12T01:28:40
5091	7	2014-12-12T01:28:55
5092	7	2014-12-12T02:43:44
5093	7	2014-12-12T07:46:16
5094	0	2014-12-12T07:48:09
5095	3	2014-12-12T08:55:01
5096	7	2014-12-12T08:57:22
5097	7	2014-12-12T09:35:39
5098	3	2014-12-12T10:02:09
5099	7	2014-12-12T10:26:30
5100	0	2014-12-12T10:36:44
5101	7	2014-12-12T11:18:58
5102	5	2014-12-12T11:22:34
5103	5	2014-12-12T12:05:15
5104	7	2014-12-12T12:13:54
5105	3	2014-12-12T12:23:45
5106	7	2014-12-12T13:36:45
5107	7	2014-12-12T13:52:42
5108	4	2014-12-12T14:06:24
5109	0	2014-12-12T14:27:49
5110	2	2014-12-12T14:38:49
5111	5	2014-12-12T15:28:51
5112	7	2014-12-12T15:29:29
5113	7	2014-12-12T16:17:13
5114	7	2014-12-12T16:32:10
5115	3	2014-12-12T17:03:35
5116	7	2014-12-12T17:12:45
5117	7	2014-12-12T17:50:35
5118	0	2014-12-12T19:00:59
5119	7	2014-12-12T19:02:22
5120	7	2014-12-12T19:08:23
5121	7	2014-12-12T19:08:29
5122	2	2014-12-12T19:16:00
5123	5	2014-12-12T19:41:43
5124	5	2014-12-12T19:41:43
5125	5	2014-12-12T19:41:43
5126	7	2014-12-12T19:54:03
5127	7	2014-12-12T19:54:03
5128	7	2014-12-12T19:54:03
5129	5	2014-12-12T21:38:35
5130	5	2014-12-12T21:38:35
5131	7	2014-12-12T22:57:45
5132	7	2014-12-12T23:13:33
5133	7	2014-12-12T23:13:33
5134	7	2014-12-13T02:04:10
5135	7	2014-12-13T02:15:20
5136	7	2014-12-13T07:50:13
5137	1	2014-12-13T10:06:28
5138	7	2014-12-13T11:50:07
5139	7	2014-12-13T12:29:40
5140	7	2014-12-13T12:41:35
5141	7	2014-12-13T14:31:40
5142	7	2014-12-13T14:45:24
5143	5	2014-12-13T15:03:14
5144	7	2014-12-13T15:05:43
5145	7	2014-12-13T15:15:51
5146	7	2014-12-13T15:23:05
5147	7	2014-12-13T15:59:49
5148	7	2014-12-13T17:16:11
5149	7	2014-12-13T18:28:11
5150	0	2014-12-13T21:08:42
5151	7	2014-12-13T21:57:52
5152	7	2014-12-13T22:07:00
5153	7	2014-12-13T22:19:24
5154	7	2014-12-13T22:24:40
5155	0	2014-12-14T01:39:41
5156	1	2014-12-14T01:41:10
5157	7	2014-12-14T01:57:40
5158	7	2014-12-14T02:45:30
5159	4	2014-12-14T09:11:55
5160	1	2014-12-14T09:34:46
5161	7	2014-12-14T09:43:42
5162	7	2014-12-14T11:33:39
5163	1	2014-12-14T13:58:30
5164	1	2014-12-14T13:58:30
5165	2	2014-12-14T13:58:31
5166	7	2014-12-14T13:59:35
5167	0	2014-12-14T14:03:05
5168	4	2014-12-14T14:08:36
5169	0	2014-12-14T14:09:23
5170	7	2014-12-14T14:09:59
5171	7	2014-12-14T14:11:18
5172	7	2014-12-14T14:15:40
5173	7	2014-12-14T14:17:58
5174	2	2014-12-14T14:19:58
5175	7	2014-12-14T14:20:53
5176	7	2014-12-14T14:24:26
5177	7	2014-12-14T14:26:27
5178	0	2014-12-14T14:32:37
5179	2	2014-12-14T14:43:37
5180	7	2014-12-14T14:47:29
5181	0	2014-12-14T15:06:18
5182	0	2014-12-14T15:06:18
5183	1	2014-12-14T15:21:06
5184	2	2014-12-14T15:26:42
5185	7	2014-12-14T15:29:08
5186	7	2014-12-14T15:32:42
5187	7	2014-12-14T15:33:54
5188	7	2014-12-14T15:52:53
5189	7	2014-12-14T15:54:01
5190	7	2014-12-14T16:00:23
5191	7	2014-12-14T16:20:42
5192	7	2014-12-14T16:24:23
5193	7	2014-12-14T17:19:54
5194	2	2014-12-14T17:32:02
5195	7	2014-12-14T17:52:30
5196	7	2014-12-14T17:52:30
5197	7	2014-12-14T17:54:51
5198	7	2014-12-14T18:02:54
5199	7	2014-12-14T18:02:54
5200	4	2014-12-14T18:08:24
5201	7	2014-12-14T18:13:45
5202	7	2014-12-14T18:17:10
5203	7	2014-12-14T18:36:29
5204	7	2014-12-14T18:34:49
5205	7	2014-12-14T18:34:49
5206	7	2014-12-14T18:51:14
5207	7	2014-12-14T19:11:11
5208	7	2014-12-14T19:35:51
5209	1	2014-12-14T19:44:49
5210	7	2014-12-14T20:12:27
5211	7	2014-12-14T20:33:44
5212	7	2014-12-14T21:30:27
5213	7	2014-12-14T22:13:47
5214	7	2014-12-14T22:13:47
5215	7	2014-12-14T22:13:35
5216	3	2014-12-14T22:21:11
5217	7	2014-12-14T22:21:16
5218	7	2014-12-14T22:36:10
5219	7	2014-12-15T00:09:11
5220	7	2014-12-15T00:30:03
5221	7	2014-12-15T00:52:09
5222	7	2014-12-15T01:06:38
5223	7	2014-12-15T06:35:26
5224	7	2014-12-15T06:35:26
5225	7	2014-12-15T07:33:43
5226	7	2014-12-15T09:02:29
5227	7	2014-12-15T09:02:29
5228	7	2014-12-15T09:55:17
5229	7	2014-12-15T09:55:17
5230	7	2014-12-15T11:25:46
5231	4	2014-12-15T12:09:15
5232	7	2014-12-15T12:17:22
5233	7	2014-12-15T12:33:26
5234	7	2014-12-15T18:42:01
5235	7	2014-12-15T18:42:01
5236	7	2014-12-15T18:52:45
5237	7	2014-12-15T19:12:39
5238	7	2014-12-15T19:12:39
5239	7	2014-12-15T19:37:33
5240	7	2014-12-15T21:45:17
5241	7	2014-12-16T01:53:20
5242	7	2014-12-16T04:10:43
5243	4	2014-12-16T09:09:35
5244	7	2014-12-16T09:13:59
5245	7	2014-12-16T10:39:18
5246	7	2014-12-16T10:39:18
5247	7	2014-12-16T11:59:52
5248	7	2014-12-16T14:04:36
5249	7	2014-12-16T15:48:17
5250	7	2014-12-16T15:49:32
5251	7	2014-12-16T16:30:26
5252	3	2014-12-16T18:10:37
5253	7	2014-12-16T20:07:26
5254	7	2014-12-16T20:07:54
5255	7	2014-12-16T20:15:24
5256	0	2014-12-16T20:31:22
5257	7	2014-12-16T20:39:09
5258	7	2014-12-16T20:58:35
5259	7	2014-12-16T22:34:04
5260	7	2014-12-17T05:48:26
5261	5	2014-12-17T06:07:30
5262	7	2014-12-17T11:40:50
5263	1	2014-12-17T19:04:39
5264	1	2014-12-17T19:04:39
5265	7	2014-12-17T20:29:36
5266	7	2014-12-17T20:48:53
5267	1	2014-12-18T01:50:11
5268	7	2014-12-18T09:52:00
5269	7	2014-12-18T10:15:06
5270	7	2014-12-18T11:00:56
5271	7	2014-12-18T11:21:02
5272	7	2014-12-18T11:26:04
5273	0	2014-12-18T13:00:12
5274	1	2014-12-18T13:46:02
5275	7	2014-12-18T14:49:06
5276	7	2014-12-18T19:20:25
5277	7	2014-12-18T19:31:09
5278	0	2014-12-18T20:08:54
5279	7	2014-12-18T20:36:48
5280	7	2014-12-19T00:03:03
5281	7	2014-12-19T02:04:14
5282	7	2014-12-19T08:23:27
5283	5	2014-12-19T09:24:20
5284	7	2014-12-19T09:32:13
5285	7	2014-12-19T10:07:21
5286	3	2014-12-19T10:57:59
5287	7	2014-12-19T10:58:05
5288	1	2014-12-19T10:59:07
5289	7	2014-12-19T13:34:59
5290	5	2014-12-19T14:38:40
5291	5	2014-12-19T14:44:10
5292	7	2014-12-19T15:28:11
5293	1	2014-12-19T19:04:46
5294	7	2014-12-19T20:28:31
5295	1	2014-12-19T23:00:34
5296	7	2014-12-20T16:56:41
5297	7	2014-12-20T22:38:06
5298	7	2014-12-20T22:44:59
5299	1	2014-12-20T23:29:11
5300	5	2014-12-21T02:41:35
5301	7	2014-12-21T04:46:40
5302	7	2014-12-21T12:46:00
5303	0	2014-12-21T13:31:09
5304	7	2014-12-21T13:47:18
5305	7	2014-12-21T14:57:15
5306	7	2014-12-21T14:57:15
5307	7	2014-12-21T16:09:44
5308	7	2014-12-21T16:23:38
5309	7	2014-12-21T17:08:22
5310	0	2014-12-21T18:35:56
5311	7	2014-12-21T20:41:07
5312	7	2014-12-21T21:20:57
5313	7	2014-12-21T21:20:57
5314	7	2014-12-21T21:34:50
5315	1	2014-12-21T22:57:21
5316	7	2014-12-22T01:39:40
5317	7	2014-12-22T01:48:10
5318	0	2014-12-22T02:10:59
5319	7	2014-12-22T09:41:57
5320	7	2014-12-22T10:40:47
5321	7	2014-12-22T11:36:05
5322	7	2014-12-22T15:35:04
5323	0	2014-12-22T16:04:46
5324	7	2014-12-22T17:31:52
5325	7	2014-12-22T20:13:47
5326	5	2014-12-22T21:11:39
5327	7	2014-12-23T09:57:40
5328	7	2014-12-23T13:00:01
5329	1	2014-12-24T05:24:55
5330	7	2014-12-24T18:31:00
5331	7	2014-12-24T19:24:14
5332	7	2014-12-24T20:17:30
5333	7	2014-12-24T21:23:08
5334	7	2014-12-24T21:23:08
5335	7	2014-12-25T13:00:52
5336	7	2014-12-25T13:06:25
5337	1	2014-12-25T13:48:24
5338	7	2014-12-25T14:43:52
5339	2	2014-12-25T22:44:18
5340	7	2014-12-26T06:43:10
5341	7	2014-12-26T12:26:08
5342	7	2014-12-26T14:14:51
5343	7	2014-12-26T18:59:16
5344	0	2014-12-26T21:16:56
5345	0	2014-12-26T21:16:56
5346	0	2014-12-26T21:16:56
5347	0	2014-12-26T21:16:56
5348	0	2014-12-26T21:17:43
5349	0	2014-12-26T21:17:43
5350	0	2014-12-26T21:17:43
5351	0	2014-12-26T21:17:43
5352	1	2014-12-26T21:20:07
5353	1	2014-12-26T21:20:07
5354	1	2014-12-26T21:20:07
5355	1	2014-12-26T21:20:07
5356	7	2014-12-26T21:25:11
5357	7	2014-12-26T21:25:11
5358	7	2014-12-26T21:25:11
5359	7	2014-12-26T21:25:11
5360	7	2014-12-27T10:18:28
5361	7	2014-12-28T00:13:32
5362	4	2014-12-28T12:58:15
5363	0	2014-12-28T13:06:42
5364	2	2014-12-28T13:27:24
5365	7	2014-12-28T16:45:47
5366	5	2014-12-29T01:01:19
5367	7	2014-12-29T01:05:04
5368	1	2014-12-29T12:34:08
5369	7	2014-12-29T13:29:49
5370	7	2014-12-29T14:07:46
5371	7	2014-12-29T22:37:30
5372	1	2014-12-30T01:20:57
5373	7	2014-12-30T04:15:18
5374	7	2014-12-30T12:52:45
5375	5	2014-12-30T16:10:45
5376	7	2014-12-31T01:16:41
5377	5	2014-12-31T15:02:16
5378	5	2014-12-31T17:44:35
5379	7	2014-12-31T19:17:25
